"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"196",166758437,11,0.811222270552414,209,23,6.03181003584229,182,0.00478468899521531,0.105263157894737,0.020911528150134,"Florida"
"197",166758439,6,0.820574162679426,209,26,159.692531876138,214,0.794258373205742,0.813397129186603,0.908649173955296,"Florida"
"198",2161664,154,0.721897719505375,209,26,20.2992818372222,207,0.00478468899521531,0.564593301435407,0.0455777921239509,"Florida"
"199",12257312,4,0.311004784688995,209,114,14.4210526315789,140,0.0191387559808612,0.0574162679425837,0.0807692307692308,"Ohio"
"200",15613540,6,0.426634768740032,209,92,1.03988603988604,29,0,0,0,"Ohio"
"201",15644154,16,0.546351674641148,209,76,15.1109793715057,222,0.0382775119617225,0.0956937799043062,0.0749863163656267,"Ohio"
"202",15660950,11,0.470204436711614,209,91,10.9446651747499,144,0,0.0956937799043062,0.0268270120259019,"Ohio"
"203",166764035,28,0.432501708817498,209,84,10.9332345520484,169,0,0.181818181818182,0.0229158435401027,"Ohio"
"204",15644160,4,0.45933014354067,209,88,11.1088154269972,191,0.0287081339712919,0.0430622009569378,0.0572916666666667,"Ohio"
"205",15651487,14,0.576213260423787,209,68,22.603995236442,211,0.076555023923445,0.124401913875598,0.125741399762752,"Ohio"
"206",15609708,4,0.260765550239234,209,141,23.2475490196078,172,0.0239234449760766,0.0861244019138756,0.137614678899083,"Ohio"
"207",15623833,13,0.616856827383143,209,67,11.3734822689048,222,0.00956937799043062,0.15311004784689,0.0501193317422434,"Ohio"
"208",15585938,16,0.487141148325359,209,92,91.6087178016665,216,0.267942583732057,0.344497607655502,0.503376304481277,"Ohio"
"209",120054127,53,0.649453823237339,209,55,2.88459427731825,137,0.00478468899521531,0.0143540669856459,0.000556018904642758,"Ohio"
"210",904140245,82433,0.669869461044687,209,7,9.04742175466851,249,0,0.937799043062201,0.0377702878576298,"Ohio"
"211",13155459,20,0.52177033492823,209,81,5.67655379559676,135,0.00478468899521531,0.0478468899521531,0.00917010545621275,"Ohio"
"212",120053668,326,0.507690727096604,209,73,53.8630135153686,222,0.157894736842105,0.454545454545455,0.313376311757394,"Ohio"
"213",13152353,225,0.551281233386497,209,62,52.9420836145015,230,0.172248803827751,0.5311004784689,0.291737386205832,"Ohio"
"214",13156683,6,0.372408293460925,209,101,74.316049382716,220,0.205741626794258,0.239234449760766,0.451820128479657,"Ohio"
"215",166899115,39,0.494663231505337,209,76,40.3628377414725,212,0.0813397129186603,0.411483253588517,0.218253968253968,"Ohio"
"216",13152651,22,0.503479773814702,209,73,18.5613388217946,194,0.00956937799043062,0.191387559808612,0.0842332613390929,"Ohio"
"217",13152623,6,0.493620414673046,209,92,23.8239316239316,177,0.0526315789473684,0.133971291866029,0.130856219709208,"Ohio"
"218",15364799,41,0.578713968957871,209,71,99.9809935459685,231,0.311004784688995,0.45933014354067,0.491026416616253,"Ohio"
